Year,Gender,Race,Deaths,State,Population,Crude Rate,Dispensed Prescription
2002,Male,American Indian or Alaska Native,19,Arizona,5396255,6.3,142
2002,Male,American Indian or Alaska Native,19,Arizona,5396255,6.3,142
2003,Male,American Indian or Alaska Native,16,Arizona,5510364,6.4,149
2003,Male,American Indian or Alaska Native,16,Arizona,5510364,6.4,149
2004,Male,American Indian or Alaska Native,20,Arizona,5652404,6.4,155
2004,Male,American Indian or Alaska Native,20,Arizona,5652404,6.4,155
2005,Male,American Indian or Alaska Native,17,Arizona,5839077,6.7,163
2005,Male,American Indian or Alaska Native,17,Arizona,5839077,6.7,163
2006,Male,American Indian or Alaska Native,15,Arizona,6029141,7.9,174
2006,Male,American Indian or Alaska Native,15,Arizona,6029141,7.9,174
2007,Male,American Indian or Alaska Native,15,Arizona,6167681,7.9,184
2007,Male,American Indian or Alaska Native,15,Arizona,6167681,7.9,184
2008,Male,American Indian or Alaska Native,17,Arizona,6280362,8.2,196
2008,Male,American Indian or Alaska Native,17,Arizona,6280362,8.2,196
2009,Male,American Indian or Alaska Native,24,Arizona,6343154,9.9,202
2009,Male,American Indian or Alaska Native,24,Arizona,6343154,9.9,202
2010,Male,American Indian or Alaska Native,19,Arizona,6392017,10.2,210
2010,Male,American Indian or Alaska Native,19,Arizona,6392017,10.2,210
2011,Male,American Indian or Alaska Native,19,Arizona,6482505,9.2,219
2011,Male,American Indian or Alaska Native,19,Arizona,6482505,9.2,219
2012,Male,American Indian or Alaska Native,20,Arizona,6553255,8.6,217
2012,Male,American Indian or Alaska Native,20,Arizona,6553255,8.6,217
2013,Male,American Indian or Alaska Native,38,Arizona,6626624,8.2,207
2013,Male,American Indian or Alaska Native,38,Arizona,6626624,8.2,207
2014,Male,American Indian or Alaska Native,32,Arizona,6731484,9.2,196
2014,Male,American Indian or Alaska Native,32,Arizona,6731484,9.2,196
1999,Male,Black or African American,14,Arizona,5023823,5,116
1999,Male,Black or African American,14,Arizona,5023823,5,116
2000,Male,Black or African American,16,Arizona,5130632,4.9,126
2000,Male,Black or African American,16,Arizona,5130632,4.9,126
2001,Male,Black or African American,15,Arizona,5273477,5.2,138
2001,Male,Black or African American,15,Arizona,5273477,5.2,138
2002,Male,Black or African American,20,Arizona,5396255,6.3,142
2002,Male,Black or African American,20,Arizona,5396255,6.3,142
2003,Male,Black or African American,22,Arizona,5510364,6.4,149
2003,Male,Black or African American,22,Arizona,5510364,6.4,149
2004,Male,Black or African American,16,Arizona,5652404,6.4,155
2004,Male,Black or African American,16,Arizona,5652404,6.4,155
2005,Male,Black or African American,21,Arizona,5839077,6.7,163
2005,Male,Black or African American,21,Arizona,5839077,6.7,163
2006,Male,Black or African American,33,Arizona,6029141,7.9,174
2006,Male,Black or African American,33,Arizona,6029141,7.9,174
2007,Male,Black or African American,26,Arizona,6167681,7.9,184
2007,Male,Black or African American,26,Arizona,6167681,7.9,184
2008,Male,Black or African American,23,Arizona,6280362,8.2,196
2008,Male,Black or African American,23,Arizona,6280362,8.2,196
2009,Male,Black or African American,16,Arizona,6343154,9.9,202
2009,Male,Black or African American,16,Arizona,6343154,9.9,202
2010,Male,Black or African American,18,Arizona,6392017,10.2,210
2010,Male,Black or African American,18,Arizona,6392017,10.2,210
2011,Male,Black or African American,17,Arizona,6482505,9.2,219
2011,Male,Black or African American,17,Arizona,6482505,9.2,219
2012,Male,Black or African American,22,Arizona,6553255,8.6,217
2012,Male,Black or African American,22,Arizona,6553255,8.6,217
2013,Male,Black or African American,25,Arizona,6626624,8.2,207
2013,Male,Black or African American,25,Arizona,6626624,8.2,207
2014,Male,Black or African American,23,Arizona,6731484,9.2,196
2014,Male,Black or African American,23,Arizona,6731484,9.2,196
1999,Male,White,265,Arizona,5023823,5,116
1999,Male,White,265,Arizona,5023823,5,116
1999,Male,White,56,Arizona,5023823,5,116
1999,Male,White,56,Arizona,5023823,5,116
1999,Male,White,18,Arizona,5023823,5,116
1999,Male,White,18,Arizona,5023823,5,116
1999,Male,White,37,Arizona,5023823,5,116
1999,Male,White,37,Arizona,5023823,5,116
2000,Male,White,287,Arizona,5130632,4.9,126
2000,Male,White,287,Arizona,5130632,4.9,126
2000,Male,White,34,Arizona,5130632,4.9,126
2000,Male,White,34,Arizona,5130632,4.9,126
2000,Male,White,15,Arizona,5130632,4.9,126
2000,Male,White,15,Arizona,5130632,4.9,126
2000,Male,White,18,Arizona,5130632,4.9,126
2000,Male,White,18,Arizona,5130632,4.9,126
2001,Male,White,287,Arizona,5273477,5.2,138
2001,Male,White,287,Arizona,5273477,5.2,138
2001,Male,White,34,Arizona,5273477,5.2,138
2001,Male,White,34,Arizona,5273477,5.2,138
2001,Male,White,25,Arizona,5273477,5.2,138
2001,Male,White,25,Arizona,5273477,5.2,138
2001,Male,White,31,Arizona,5273477,5.2,138
2001,Male,White,31,Arizona,5273477,5.2,138
2002,Male,White,302,Arizona,5396255,6.3,142
2002,Male,White,302,Arizona,5396255,6.3,142
2002,Male,White,48,Arizona,5396255,6.3,142
2002,Male,White,48,Arizona,5396255,6.3,142
2002,Male,White,22,Arizona,5396255,6.3,142
2002,Male,White,22,Arizona,5396255,6.3,142
2002,Male,White,25,Arizona,5396255,6.3,142
2002,Male,White,25,Arizona,5396255,6.3,142
2003,Male,White,316,Arizona,5510364,6.4,149
2003,Male,White,316,Arizona,5510364,6.4,149
2003,Male,White,42,Arizona,5510364,6.4,149
2003,Male,White,42,Arizona,5510364,6.4,149
2003,Male,White,32,Arizona,5510364,6.4,149
2003,Male,White,32,Arizona,5510364,6.4,149
2003,Male,White,46,Arizona,5510364,6.4,149
2003,Male,White,46,Arizona,5510364,6.4,149
2004,Male,White,353,Arizona,5652404,6.4,155
2004,Male,White,353,Arizona,5652404,6.4,155
2004,Male,White,50,Arizona,5652404,6.4,155
2004,Male,White,50,Arizona,5652404,6.4,155
2004,Male,White,30,Arizona,5652404,6.4,155
2004,Male,White,30,Arizona,5652404,6.4,155
2004,Male,White,36,Arizona,5652404,6.4,155
2004,Male,White,36,Arizona,5652404,6.4,155
2005,Male,White,348,Arizona,5839077,6.7,163
2005,Male,White,348,Arizona,5839077,6.7,163
2005,Male,White,49,Arizona,5839077,6.7,163
2005,Male,White,49,Arizona,5839077,6.7,163
2005,Male,White,33,Arizona,5839077,6.7,163
2005,Male,White,33,Arizona,5839077,6.7,163
2005,Male,White,34,Arizona,5839077,6.7,163
2005,Male,White,34,Arizona,5839077,6.7,163
2006,Male,White,394,Arizona,6029141,7.9,174
2006,Male,White,394,Arizona,6029141,7.9,174
2006,Male,White,51,Arizona,6029141,7.9,174
2006,Male,White,51,Arizona,6029141,7.9,174
2006,Male,White,36,Arizona,6029141,7.9,174
2006,Male,White,36,Arizona,6029141,7.9,174
2006,Male,White,48,Arizona,6029141,7.9,174
2006,Male,White,48,Arizona,6029141,7.9,174
2007,Male,White,431,Arizona,6167681,7.9,184
2007,Male,White,431,Arizona,6167681,7.9,184
2007,Male,White,79,Arizona,6167681,7.9,184
2007,Male,White,79,Arizona,6167681,7.9,184
2007,Male,White,32,Arizona,6167681,7.9,184
2007,Male,White,32,Arizona,6167681,7.9,184
2007,Male,White,23,Arizona,6167681,7.9,184
2007,Male,White,23,Arizona,6167681,7.9,184
2008,Male,White,360,Arizona,6280362,8.2,196
2008,Male,White,360,Arizona,6280362,8.2,196
2008,Male,White,59,Arizona,6280362,8.2,196
2008,Male,White,59,Arizona,6280362,8.2,196
2008,Male,White,30,Arizona,6280362,8.2,196
2008,Male,White,30,Arizona,6280362,8.2,196
2008,Male,White,14,Arizona,6280362,8.2,196
2008,Male,White,14,Arizona,6280362,8.2,196
2009,Male,White,440,Arizona,6343154,9.9,202
2009,Male,White,440,Arizona,6343154,9.9,202
2009,Male,White,76,Arizona,6343154,9.9,202
2009,Male,White,76,Arizona,6343154,9.9,202
2009,Male,White,32,Arizona,6343154,9.9,202
2009,Male,White,32,Arizona,6343154,9.9,202
2009,Male,White,23,Arizona,6343154,9.9,202
2009,Male,White,23,Arizona,6343154,9.9,202
2010,Male,White,471,Arizona,6392017,10.2,210
2010,Male,White,471,Arizona,6392017,10.2,210
2010,Male,White,77,Arizona,6392017,10.2,210
2010,Male,White,77,Arizona,6392017,10.2,210
2010,Male,White,33,Arizona,6392017,10.2,210
2010,Male,White,33,Arizona,6392017,10.2,210
2010,Male,White,26,Arizona,6392017,10.2,210
2010,Male,White,26,Arizona,6392017,10.2,210
2011,Male,White,471,Arizona,6482505,9.2,219
2011,Male,White,471,Arizona,6482505,9.2,219
2011,Male,White,55,Arizona,6482505,9.2,219
2011,Male,White,55,Arizona,6482505,9.2,219
2011,Male,White,30,Arizona,6482505,9.2,219
2011,Male,White,30,Arizona,6482505,9.2,219
2011,Male,White,25,Arizona,6482505,9.2,219
2011,Male,White,25,Arizona,6482505,9.2,219
2012,Male,White,470,Arizona,6553255,8.6,217
2012,Male,White,470,Arizona,6553255,8.6,217
2012,Male,White,82,Arizona,6553255,8.6,217
2012,Male,White,82,Arizona,6553255,8.6,217
2012,Male,White,57,Arizona,6553255,8.6,217
2012,Male,White,57,Arizona,6553255,8.6,217
2012,Male,White,43,Arizona,6553255,8.6,217
2012,Male,White,43,Arizona,6553255,8.6,217
2013,Male,White,512,Arizona,6626624,8.2,207
2013,Male,White,512,Arizona,6626624,8.2,207
2013,Male,White,78,Arizona,6626624,8.2,207
2013,Male,White,78,Arizona,6626624,8.2,207
2013,Male,White,48,Arizona,6626624,8.2,207
2013,Male,White,48,Arizona,6626624,8.2,207
2013,Male,White,43,Arizona,6626624,8.2,207
2013,Male,White,43,Arizona,6626624,8.2,207
2014,Male,White,533,Arizona,6731484,9.2,196
2014,Male,White,533,Arizona,6731484,9.2,196
2014,Male,White,71,Arizona,6731484,9.2,196
2014,Male,White,71,Arizona,6731484,9.2,196
2014,Male,White,51,Arizona,6731484,9.2,196
2014,Male,White,51,Arizona,6731484,9.2,196
2014,Male,White,37,Arizona,6731484,9.2,196
2014,Male,White,37,Arizona,6731484,9.2,196
1999,Female,White,19,Arkansas,2651860,1.1,116
1999,Female,White,19,Arkansas,2651860,1.1,116
1999,Female,White,15,Arkansas,2651860,1.1,116
1999,Female,White,15,Arkansas,2651860,1.1,116
2000,Female,White,11,Arkansas,2673400,0.7,126
2000,Female,White,11,Arkansas,2673400,0.7,126
2000,Female,White,18,Arkansas,2673400,0.7,126
2000,Female,White,18,Arkansas,2673400,0.7,126
2000,Female,White,21,Arkansas,2673400,0.7,126
2000,Female,White,21,Arkansas,2673400,0.7,126
2001,Female,White,16,Arkansas,2691571,1.1,138
2001,Female,White,16,Arkansas,2691571,1.1,138
2001,Female,White,20,Arkansas,2691571,1.1,138
2001,Female,White,20,Arkansas,2691571,1.1,138
2002,Female,White,25,Arkansas,2705927,3.5,142
2002,Female,White,25,Arkansas,2705927,3.5,142
2002,Female,White,20,Arkansas,2705927,3.5,142
2002,Female,White,20,Arkansas,2705927,3.5,142
2002,Female,White,28,Arkansas,2705927,3.5,142
2002,Female,White,28,Arkansas,2705927,3.5,142
2003,Female,White,20,Arkansas,2724816,3.6,149
2003,Female,White,20,Arkansas,2724816,3.6,149
2003,Female,White,19,Arkansas,2724816,3.6,149
2003,Female,White,19,Arkansas,2724816,3.6,149
2003,Female,White,30,Arkansas,2724816,3.6,149
2003,Female,White,30,Arkansas,2724816,3.6,149
2004,Female,White,33,Arkansas,2749686,4.8,155
2004,Female,White,33,Arkansas,2749686,4.8,155
2004,Female,White,28,Arkansas,2749686,4.8,155
2004,Female,White,28,Arkansas,2749686,4.8,155
2004,Female,White,39,Arkansas,2749686,4.8,155
2004,Female,White,39,Arkansas,2749686,4.8,155
2005,Female,White,30,Arkansas,2781097,4.6,163
2005,Female,White,30,Arkansas,2781097,4.6,163
2005,Female,White,23,Arkansas,2781097,4.6,163
2005,Female,White,23,Arkansas,2781097,4.6,163
2005,Female,White,58,Arkansas,2781097,4.6,163
2005,Female,White,58,Arkansas,2781097,4.6,163
2006,Female,White,42,Arkansas,2821761,5.3,174
2006,Female,White,42,Arkansas,2821761,5.3,174
2006,Female,White,20,Arkansas,2821761,5.3,174
2006,Female,White,20,Arkansas,2821761,5.3,174
2006,Female,White,41,Arkansas,2821761,5.3,174
2006,Female,White,41,Arkansas,2821761,5.3,174
2007,Female,White,46,Arkansas,2848650,5.5,184
2007,Female,White,46,Arkansas,2848650,5.5,184
2007,Female,White,21,Arkansas,2848650,5.5,184
2007,Female,White,21,Arkansas,2848650,5.5,184
2007,Female,White,56,Arkansas,2848650,5.5,184
2007,Female,White,56,Arkansas,2848650,5.5,184
2008,Female,White,78,Arkansas,2874554,7.3,196
2008,Female,White,78,Arkansas,2874554,7.3,196
2008,Female,White,43,Arkansas,2874554,7.3,196
2008,Female,White,43,Arkansas,2874554,7.3,196
2008,Female,White,37,Arkansas,2874554,7.3,196
2008,Female,White,37,Arkansas,2874554,7.3,196
2008,Female,White,11,Arkansas,2874554,7.3,196
2008,Female,White,11,Arkansas,2874554,7.3,196
2009,Female,White,85,Arkansas,2896843,7.6,202
2009,Female,White,85,Arkansas,2896843,7.6,202
2009,Female,White,20,Arkansas,2896843,7.6,202
2009,Female,White,20,Arkansas,2896843,7.6,202
2009,Female,White,44,Arkansas,2896843,7.6,202
2009,Female,White,44,Arkansas,2896843,7.6,202
2009,Female,White,12,Arkansas,2896843,7.6,202
2009,Female,White,12,Arkansas,2896843,7.6,202
2010,Female,White,88,Arkansas,2915918,6.8,210
2010,Female,White,88,Arkansas,2915918,6.8,210
2010,Female,White,30,Arkansas,2915918,6.8,210
2010,Female,White,30,Arkansas,2915918,6.8,210
2010,Female,White,34,Arkansas,2915918,6.8,210
2010,Female,White,34,Arkansas,2915918,6.8,210
2011,Female,White,90,Arkansas,2937979,6,219
2011,Female,White,90,Arkansas,2937979,6,219
2011,Female,White,25,Arkansas,2937979,6,219
2011,Female,White,25,Arkansas,2937979,6,219
2011,Female,White,20,Arkansas,2937979,6,219
2011,Female,White,20,Arkansas,2937979,6,219
2012,Female,White,110,Arkansas,2949131,6.1,217
2012,Female,White,110,Arkansas,2949131,6.1,217
2012,Female,White,32,Arkansas,2949131,6.1,217
2012,Female,White,32,Arkansas,2949131,6.1,217
2012,Female,White,26,Arkansas,2949131,6.1,217
2012,Female,White,26,Arkansas,2949131,6.1,217
2012,Female,White,11,Arkansas,2949131,6.1,217
2012,Female,White,11,Arkansas,2949131,6.1,217
2013,Female,White,80,Arkansas,2959373,5.9,207
2013,Female,White,80,Arkansas,2959373,5.9,207
2013,Female,White,24,Arkansas,2959373,5.9,207
2013,Female,White,24,Arkansas,2959373,5.9,207
2013,Female,White,26,Arkansas,2959373,5.9,207
2013,Female,White,26,Arkansas,2959373,5.9,207
2014,Female,White,100,Arkansas,2966369,6,196
2014,Female,White,100,Arkansas,2966369,6,196
2014,Female,White,19,Arkansas,2966369,6,196
2014,Female,White,19,Arkansas,2966369,6,196
2014,Female,White,25,Arkansas,2966369,6,196
2014,Female,White,25,Arkansas,2966369,6,196
2007,Male,Black or African American,10,Arkansas,2848650,5.5,184
2007,Male,Black or African American,10,Arkansas,2848650,5.5,184
2008,Male,Black or African American,12,Arkansas,2874554,7.3,196
2008,Male,Black or African American,12,Arkansas,2874554,7.3,196
2013,Male,Black or African American,11,Arkansas,2959373,5.9,207
2013,Male,Black or African American,11,Arkansas,2959373,5.9,207
1999,Male,White,16,Arkansas,2651860,1.1,116
1999,Male,White,16,Arkansas,2651860,1.1,116
1999,Male,White,12,Arkansas,2651860,1.1,116
1999,Male,White,12,Arkansas,2651860,1.1,116
1999,Male,White,24,Arkansas,2651860,1.1,116
1999,Male,White,24,Arkansas,2651860,1.1,116
2000,Male,White,30,Arkansas,2673400,0.7,126
2000,Male,White,30,Arkansas,2673400,0.7,126
2000,Male,White,11,Arkansas,2673400,0.7,126
2000,Male,White,11,Arkansas,2673400,0.7,126
2000,Male,White,35,Arkansas,2673400,0.7,126
2000,Male,White,35,Arkansas,2673400,0.7,126
2001,Male,White,30,Arkansas,2691571,1.1,138
2001,Male,White,30,Arkansas,2691571,1.1,138
2001,Male,White,16,Arkansas,2691571,1.1,138
2001,Male,White,16,Arkansas,2691571,1.1,138
2001,Male,White,29,Arkansas,2691571,1.1,138
2001,Male,White,29,Arkansas,2691571,1.1,138
2002,Male,White,26,Arkansas,2705927,3.5,142
2002,Male,White,26,Arkansas,2705927,3.5,142
2002,Male,White,17,Arkansas,2705927,3.5,142
2002,Male,White,17,Arkansas,2705927,3.5,142
2002,Male,White,40,Arkansas,2705927,3.5,142
2002,Male,White,40,Arkansas,2705927,3.5,142
2003,Male,White,34,Arkansas,2724816,3.6,149
2003,Male,White,34,Arkansas,2724816,3.6,149
2003,Male,White,19,Arkansas,2724816,3.6,149
2003,Male,White,19,Arkansas,2724816,3.6,149
2003,Male,White,44,Arkansas,2724816,3.6,149
2003,Male,White,44,Arkansas,2724816,3.6,149
2003,Male,White,12,Arkansas,2724816,3.6,149
2003,Male,White,12,Arkansas,2724816,3.6,149
2004,Male,White,53,Arkansas,2749686,4.8,155
2004,Male,White,53,Arkansas,2749686,4.8,155
2004,Male,White,18,Arkansas,2749686,4.8,155
2004,Male,White,18,Arkansas,2749686,4.8,155
2004,Male,White,38,Arkansas,2749686,4.8,155
2004,Male,White,38,Arkansas,2749686,4.8,155
2004,Male,White,12,Arkansas,2749686,4.8,155
2004,Male,White,12,Arkansas,2749686,4.8,155
2005,Male,White,68,Arkansas,2781097,4.6,163
2005,Male,White,68,Arkansas,2781097,4.6,163
2005,Male,White,24,Arkansas,2781097,4.6,163
2005,Male,White,24,Arkansas,2781097,4.6,163
2005,Male,White,45,Arkansas,2781097,4.6,163
2005,Male,White,45,Arkansas,2781097,4.6,163
2006,Male,White,80,Arkansas,2821761,5.3,174
2006,Male,White,80,Arkansas,2821761,5.3,174
2006,Male,White,15,Arkansas,2821761,5.3,174
2006,Male,White,15,Arkansas,2821761,5.3,174
2006,Male,White,60,Arkansas,2821761,5.3,174
2006,Male,White,60,Arkansas,2821761,5.3,174
2006,Male,White,12,Arkansas,2821761,5.3,174
2006,Male,White,12,Arkansas,2821761,5.3,174
2007,Male,White,70,Arkansas,2848650,5.5,184
2007,Male,White,70,Arkansas,2848650,5.5,184
2007,Male,White,19,Arkansas,2848650,5.5,184
2007,Male,White,19,Arkansas,2848650,5.5,184
2007,Male,White,63,Arkansas,2848650,5.5,184
2007,Male,White,63,Arkansas,2848650,5.5,184
2008,Male,White,99,Arkansas,2874554,7.3,196
2008,Male,White,99,Arkansas,2874554,7.3,196
2008,Male,White,21,Arkansas,2874554,7.3,196
2008,Male,White,21,Arkansas,2874554,7.3,196
2008,Male,White,50,Arkansas,2874554,7.3,196
2008,Male,White,50,Arkansas,2874554,7.3,196
2008,Male,White,10,Arkansas,2874554,7.3,196
2008,Male,White,10,Arkansas,2874554,7.3,196
2009,Male,White,120,Arkansas,2896843,7.6,202
2009,Male,White,120,Arkansas,2896843,7.6,202
2009,Male,White,18,Arkansas,2896843,7.6,202
2009,Male,White,18,Arkansas,2896843,7.6,202
2009,Male,White,42,Arkansas,2896843,7.6,202
2009,Male,White,42,Arkansas,2896843,7.6,202
2009,Male,White,15,Arkansas,2896843,7.6,202
2009,Male,White,15,Arkansas,2896843,7.6,202
2010,Male,White,129,Arkansas,2915918,6.8,210
2010,Male,White,129,Arkansas,2915918,6.8,210
2010,Male,White,20,Arkansas,2915918,6.8,210
2010,Male,White,20,Arkansas,2915918,6.8,210
2010,Male,White,32,Arkansas,2915918,6.8,210
2010,Male,White,32,Arkansas,2915918,6.8,210
2010,Male,White,14,Arkansas,2915918,6.8,210
2010,Male,White,14,Arkansas,2915918,6.8,210
2011,Male,White,155,Arkansas,2937979,6,219
2011,Male,White,155,Arkansas,2937979,6,219
2011,Male,White,25,Arkansas,2937979,6,219
2011,Male,White,25,Arkansas,2937979,6,219
2011,Male,White,22,Arkansas,2937979,6,219
2011,Male,White,22,Arkansas,2937979,6,219
2011,Male,White,11,Arkansas,2937979,6,219
2011,Male,White,11,Arkansas,2937979,6,219
2012,Male,White,133,Arkansas,2949131,6.1,217
2012,Male,White,133,Arkansas,2949131,6.1,217
2012,Male,White,21,Arkansas,2949131,6.1,217
2012,Male,White,21,Arkansas,2949131,6.1,217
2012,Male,White,29,Arkansas,2949131,6.1,217
2012,Male,White,29,Arkansas,2949131,6.1,217
